stop_id,stop_name,stop_desc,stop_lat,stop_lon
2000144,KAMPUNG LAMIR,L/RAYA PEKAN,3.5912316184727,103.3527079327
2000397,TANAH PUTEH,L/RAYA PEKAN,3.5887829928194,103.36390006131
2000441,SMK DATO’MAHMUD MAT,L/RAYA PEKAN,3.5819795481442,103.37239069603
2000076,SK TANAH PUTEH,L/RAYA PEKAN,3.5765380220687,103.37382238883
2000535,CALTEX,L/RAYA PEKAN,3.5738893134613,103.37437608754
2000068,KILANG VAC,L/RAYA PEKAN,3.5653096982446,103.37578624405
2000490,RUMAH 500,L/RAYA PEKAN,3.5609898486037,103.37740489325
2000121,PEJABAT PELAJARAN DAERAH PEKAN,L/RAYA PEKAN,3.5531540241154,103.38010070037
2000149,TAMAN MENTIGA JAYA,L/RAYA PEKAN,3.5490871070578,103.38157484066
2000025,KLINIK KESIHATAN PERAMU JAYA,L/RAYA PEKAN,3.5461317857303,103.38263301639
2000128,PETRONAS PERAMU JAYA,L/RAYA PEKAN,3.5420466252708,103.38402615165
2000132,MC DONALD,L/RAYA PEKAN,3.5382507338747,103.38535576512
2000011,DHAS,L/RAYA PEKAN,3.5362262806676,103.38607928563
2000266,ISUZU,L/RAYA PEKAN,3.5323038025016,103.38742709184
2000033,TAMAN LKNP,L/RAYA PEKAN,3.5287428323864,103.38864825519
2000166,KOLEJ KOMUNITI PEKAN,L/RAYA PEKAN,3.521232195543,103.391199206
2000143,PERODUA,L/RAYA PEKAN,3.517291648813,103.39257397492
2000412,BAITUR RAHAH,L/RAYA PEKAN,3.5148784796626,103.39339711111
2000013,TAMAN SRI MAULANA,L/RAYA PEKAN,3.5116881346124,103.39454556911
2000139,MASJID PEKAN,L/RAYA PEKAN,3.5018926443083,103.38322241981
2000003,SEKOLAH SAINS SULTAN HJ. AHMAD SHAH,JLN SULTAN ABU BAKAR,3.4991875765244,103.38258807081
2000009,RESTORAN RASA MESRA,JLN SULTAN ABU BAKAR,3.4971287291553,103.38434656598
2000127,TANGKI AIR,JLN SULTAN ABU BAKAR,3.4944468765214,103.38668210548
2000491,PEKAN LAMA,JLN SULTAN ABU BAKAR,3.4929209984429,103.38810667987
2000280,PEJABAT POS,JLN SULTAN MAHMUD,3.4922125954778,103.39160881143
2000970,(M) HOSPITAL KPJ PAHANG,JLN TANJUNG LUMPUR,3.801682,103.336565
2000969,(M) SERAMBI TERUNTUM,JLN TANJUNG LUMPUR,3.802738,103.336392
